Patente|Pedimento|SeccionAduanera|NumContenedor|TipoContenedor|FechaPagoReal
1680|5035180|800|UMXU895481|22|2026-01-19 16:02:02|
1680|5000866|240|SNLU190256|22|2026-01-27 17:59:02|
1680|5083929|240|UMXU246824|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU897508|22|2026-01-23 11:10:08|
3949|5104833|071|53366|56|2026-01-08 18:36:00|
1680|5001377|270|UMXU885093|63|2026-01-08 18:09:01|
3575|5000112|110|HAMU3204743|3|2026-01-02 18:15:01|
3949|5001069|071|5310|56|2026-01-05 17:33:04|
3949|5001067|070|UMXU255429|22|2026-01-05 18:07:01|
1680|5083929|240|UMXU250539|22|2026-01-19 09:16:02|
1680|5000827|240|53885|56|2026-01-27 11:36:02|
3129|6000613|240|8063-2|56|2026-01-21 16:01:11|
1680|5083929|240|UMXU267770|22|2026-01-19 09:16:02|
1680|5001378|270|UMXU887681|63|2026-01-08 18:09:02|
1680|5001378|270|UMXU636386|63|2026-01-08 18:09:02|
1680|5092145|240|AOK494650|63|2026-01-08 09:11:02|
1680|5083929|240|TCZU652641|22|2026-01-19 09:16:02|
1680|5000866|240|SNLU195822|22|2026-01-27 17:59:02|
1680|5087442|240|UMXU248800|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU930505|22|2026-01-23 11:10:08|
3949|5001069|071|5303|56|2026-01-05 17:33:04|
3575|5000112|110|HLBU2475057|3|2026-01-02 18:15:01|
1680|5001377|270|UMXU237551|63|2026-01-08 18:09:01|
3949|5104834|071|53224|56|2026-01-08 15:50:01|
1680|5087442|240|UMXU932422|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU238972|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU636196|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU233284|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU939012|22|2026-01-19 09:16:02|
1680|5001378|270|UMXU258004|63|2026-01-08 18:09:02|
1680|5083929|240|UMXU635091|22|2026-01-19 09:16:02|
1669|5022897|430|MRKU3570989|3|2026-01-08 11:20:00|
1680|5035180|800|UMXU635081|22|2026-01-19 16:02:02|
1669|5003141|510|MSMU5424667|3|2026-01-07 13:43:01|
1680|5087442|240|UMXU251271|22|2026-01-23 11:10:08|
1680|5000912|240|53218|56|2026-01-14 12:06:02|
3949|5104818|071|531150|56|2026-01-07 14:41:01|
1680|5001377|270|UMXU932058|63|2026-01-08 18:09:01|
1680|5001377|270|UMXU887321|63|2026-01-08 18:09:01|
1680|5035179|800|693735|56|2026-01-07 16:01:01|
1680|5000912|240|531722|56|2026-01-14 12:06:02|
1680|5000912|240|UMXU935357|22|2026-01-14 12:06:02|
3129|5026337|240|8063-2|56|2026-01-14 09:03:03|
1680|5000423|230|531390|56|2026-01-05 16:21:01|
1680|6024602|240|H14456|56|2026-01-14 12:45:03|
1680|5001378|270|UMXU253380|63|2026-01-08 18:09:02|
3949|5104818|071|53619|56|2026-01-07 14:41:01|
1680|5087442|240|EMHU205988|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU235138|22|2026-01-19 09:16:02|
3129|5026337|240|1049|56|2026-01-14 09:03:03|
1680|5035180|800|E823171|56|2026-01-19 16:02:02|
3949|5104821|071|53777|56|2026-01-08 13:26:00|
1680|5018471|800|930|60|2026-01-08 15:33:12|
1680|5000912|240|H53140|56|2026-01-14 12:06:02|
1680|5001377|270|UMXU246746|63|2026-01-08 18:09:01|
3949|5001069|071|5309|56|2026-01-05 17:33:04|
1680|5018471|800|1946|60|2026-01-08 15:33:12|
3949|5104859|071|531119|56|2026-01-07 13:02:01|
1669|5003141|510|MSMU6620010|3|2026-01-07 13:43:01|
1680|5083929|240|UMXU936316|22|2026-01-19 09:16:02|
3129|6000603|240|E819143|56|2026-01-21 12:03:03|
1680|5001378|270|UMXU234821|63|2026-01-08 18:09:02|
1680|6011223|240|BNSF303112|63|2026-01-09 19:07:05|
1680|5083929|240|UMXU266759|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU937944|22|2026-01-19 09:16:02|
3129|5026337|240|D133|56|2026-01-14 09:03:03|
1680|5000912|240|017|56|2026-01-14 12:06:02|
1680|5018471|800|169|60|2026-01-08 15:33:12|
1680|5035179|800|710985|56|2026-01-07 16:01:01|
1680|5000912|240|7325506|56|2026-01-14 12:06:02|
1680|5000912|240|53851|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU889307|22|2026-01-19 09:16:02|
1680|5035180|800|53677|56|2026-01-19 16:02:02|
1680|5083929|240|UMXU237717|22|2026-01-19 09:16:02|
1680|5000912|240|218|56|2026-01-14 12:06:02|
3129|6000613|240|5845|56|2026-01-21 16:01:11|
1680|5092145|240|CR631353|63|2026-01-08 09:11:02|
1680|5001378|270|UMXU936801|63|2026-01-08 18:09:02|
1680|5083929|240|UMXU636066|22|2026-01-19 09:16:02|
3949|5001069|071|53768|56|2026-01-05 17:33:04|
1680|5083929|240|UMXU939755|22|2026-01-19 09:16:02|
1669|5003141|510|MSMU5581769|3|2026-01-07 13:43:01|
1680|5087442|240|UMXU252333|22|2026-01-23 11:10:08|
3949|5001067|070|UMXU633683|22|2026-01-05 18:07:01|
3949|5005114|160|HLBU1768467|3|2026-01-08 09:55:01|
1680|5001377|270|UMXU931580|63|2026-01-08 18:09:01|
1680|5001377|270|UMXU258004|63|2026-01-08 18:09:01|
1680|5035181|800|853833|56|2026-01-06 17:31:00|
1680|5018471|800|945|60|2026-01-08 15:33:12|
1680|5000912|240|150868|56|2026-01-14 12:06:02|
1669|5003141|510|MSBU7091730|3|2026-01-07 13:43:01|
1680|5000423|230|531037|56|2026-01-05 16:21:01|
3129|6000613|240|5306|56|2026-01-21 16:01:11|
3949|5001070|071|5303|56|2026-01-05 17:30:07|
3949|5001070|071|5301|56|2026-01-05 17:30:07|
1680|5001377|270|UMXU931585|63|2026-01-08 18:09:01|
1680|5083929|240|UMXU255973|22|2026-01-19 09:16:02|
1680|5001378|270|UMXU255384|63|2026-01-08 18:09:02|
1680|5083929|240|UMXU237838|22|2026-01-19 09:16:02|
1680|5018471|800|1877|60|2026-01-08 15:33:12|
3949|5001067|070|UMXU935098|22|2026-01-05 18:07:01|
1680|5000912|240|535312|56|2026-01-14 12:06:02|
1680|5001377|270|UMXU236599|63|2026-01-08 18:09:01|
1680|5035180|800|409ET9|68|2026-01-19 16:02:02|
1680|5000912|240|532003|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU236676|22|2026-01-19 09:16:02|
1680|6011263|240|TM2522|60|2026-01-23 16:59:04|
1680|5087442|240|UMXU253598|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU931261|22|2026-01-19 09:16:02|
3949|5001070|071|5305|56|2026-01-05 17:30:07|
3949|5001070|071|5310|56|2026-01-05 17:30:07|
1680|5000277|230|WRWK407128|63|2026-01-08 13:14:01|
1680|5035180|800|530165|56|2026-01-19 16:02:02|
1680|5000912|240|385|56|2026-01-14 12:06:02|
1680|5087442|240|UMXU253539|22|2026-01-23 11:10:08|
3949|5001067|070|UMXU890602|22|2026-01-05 18:07:01|
1680|5035180|800|526026|56|2026-01-19 16:02:02|
1680|5001377|270|UMXU935999|63|2026-01-08 18:09:01|
1680|5000912|240|534232|56|2026-01-14 12:06:02|
1669|5003243|510|HAMU2620670|3|2026-01-07 17:18:01|
1680|5035180|800|06AU9U|68|2026-01-19 16:02:02|
1680|5035180|800|59AJ6R|68|2026-01-19 16:02:02|
3129|5026337|240|P5193684|56|2026-01-14 09:03:03|
3129|6000613|240|5304|56|2026-01-21 16:01:11|
1680|5000277|230|WRWK407067|63|2026-01-08 13:14:01|
1680|5035180|800|52651|56|2026-01-19 16:02:02|
1680|5035180|800|1551235|56|2026-01-19 16:02:02|
1680|6011258|240|CTTX694115|63|2026-01-21 18:27:09|
1680|5087442|240|UMXU255335|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU939891|22|2026-01-23 11:10:08|
3949|5001068|070|UMXU257327|22|2026-01-05 19:55:00|
1680|5092188|240|770|56|2026-01-08 11:24:02|
1680|5035180|800|531713|56|2026-01-19 16:02:02|
1680|5000912|240|UMXU891676|22|2026-01-14 12:06:02|
1680|5000912|240|UMXU885285|22|2026-01-14 12:06:02|
1680|5035180|800|532035|56|2026-01-19 16:02:02|
1680|5018471|800|DD2444|60|2026-01-08 15:33:12|
1680|5000912|240|180518|56|2026-01-14 12:06:02|
3129|5026337|240|11038|56|2026-01-14 09:03:03|
3129|6000613|240|251063|56|2026-01-21 16:01:11|
1680|5035180|800|UMXU633725|22|2026-01-19 16:02:02|
1680|6011226|240|TTGX991035|63|2026-01-09 19:07:08|
1680|5035180|800|190129|56|2026-01-19 16:02:02|
1680|5092145|240|NS162731|63|2026-01-08 09:11:02|
3129|6000613|240|12925VL|56|2026-01-21 16:01:11|
1680|5035180|800|853833|56|2026-01-19 16:02:02|
3129|6000603|240|53681|56|2026-01-21 12:03:03|
1680|5035180|800|53951|56|2026-01-19 16:02:02|
1680|5001378|270|UMXU887321|63|2026-01-08 18:09:02|
1680|5000912|240|UMXU268433|22|2026-01-14 12:06:02|
1680|5000912|240|UMXU257332|22|2026-01-14 12:06:02|
1680|5001378|270|UMXU634824|63|2026-01-08 18:09:02|
1680|5000912|240|526026|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU235598|22|2026-01-19 09:16:02|
1680|5035180|800|H53266|56|2026-01-19 16:02:02|
3949|5005113|160|UETU8345485|3|2026-01-07 13:36:06|
3949|5001069|071|53-1139|56|2026-01-05 17:33:04|
1680|5001378|270|UMXU932022|63|2026-01-08 18:09:02|
1680|5001378|270|UMXU891077|63|2026-01-08 18:09:02|
3949|5001067|070|UMXU247634|22|2026-01-05 18:07:01|
1680|5092175|240|SD1785|60|2026-01-07 10:05:03|
1680|5001378|270|UMXU237689|63|2026-01-08 18:09:02|
1680|5087442|240|UMXU255203|22|2026-01-23 11:10:08|
1680|5035180|800|65863|56|2026-01-19 16:02:02|
1680|5018471|800|040870|60|2026-01-08 15:33:12|
1680|5000912|240|UMXU251583|22|2026-01-14 12:06:02|
1680|5000912|240|UMXU238673|22|2026-01-14 12:06:02|
1680|6011236|240|WRWK300048|63|2026-01-15 18:33:10|
1680|5018471|800|853|60|2026-01-08 15:33:12|
1680|5087442|240|UMXU256179|22|2026-01-23 11:10:08|
3129|5026337|240|11524|56|2026-01-14 09:03:03|
1680|5083929|240|UMXU258375|22|2026-01-19 09:16:02|
3949|5001069|071|5316|56|2026-01-05 17:33:04|
1680|5001378|270|UMXU885381|63|2026-01-08 18:09:02|
1680|6002885|240|44788|56|2026-01-14 17:45:08|
3949|5001070|071|5311|56|2026-01-05 17:30:07|
1680|5083929|240|EMHU249872|22|2026-01-19 09:16:02|
1680|5035179|800|5309|56|2026-01-07 16:01:01|
3129|6000603|240|12564MSM|56|2026-01-21 12:03:03|
1680|5018471|800|1872|60|2026-01-08 15:33:12|
1680|5000912|240|532302|56|2026-01-14 12:06:02|
1680|5000912|240|UMXU234890|22|2026-01-14 12:06:02|
1680|6011280|240|TTGX705450|63|2026-01-30 18:41:08|
1680|5035181|800|53631|56|2026-01-06 17:31:00|
1680|6002885|240|53874.|56|2026-01-14 17:45:08|
1680|5000912|240|240439|56|2026-01-14 12:06:02|
1669|5003243|510|HAMU1922485|3|2026-01-07 17:18:01|
3949|5005113|160|FANU1328840|3|2026-01-07 13:36:06|
1680|5035180|800|54BF1Y|68|2026-01-19 16:02:02|
1680|6002885|240|53874|56|2026-01-14 17:45:08|
1680|5035183|800|53941|56|2026-01-06 15:38:13|
1680|5035180|800|78AV6H|68|2026-01-19 16:02:02|
1680|5087442|240|UMXU256333|22|2026-01-23 11:10:08|
1669|5003243|510|HLXU1236076|1|2026-01-07 17:18:01|
1680|5000912|240|532239|56|2026-01-14 12:06:02|
1680|6024604|240|RHR898|56|2026-01-20 11:04:07|
1680|5018471|800|924|60|2026-01-08 15:33:12|
1680|5000912|240|H53957|56|2026-01-14 12:06:02|
1680|6011264|240|TM2534|60|2026-01-23 16:59:04|
1680|5001378|270|UMXU257602|63|2026-01-08 18:09:02|
1680|5000912|240|289|56|2026-01-14 12:06:02|
3129|6000603|240|991066|56|2026-01-21 12:03:03|
1669|5003244|510|HAMU1922485|3|2026-01-07 09:59:01|
3129|6000613|240|11038|56|2026-01-21 16:01:11|
1680|5092145|240|NS168459|63|2026-01-08 09:11:02|
1680|5035180|800|F1176|56|2026-01-19 16:02:02|
1680|5035180|800|JMJ0032|56|2026-01-19 16:02:02|
1680|5087442|240|EMHU652719|22|2026-01-23 11:10:08|
1680|5092175|240|CWSU260510|60|2026-01-07 10:05:03|
1680|5001378|270|EMHU648228|63|2026-01-08 18:09:02|
1680|5000912|240|424|56|2026-01-14 12:06:02|
1680|5035180|800|853867|56|2026-01-19 16:02:02|
1680|5001377|270|UMXU933206|63|2026-01-08 18:09:01|
1680|5000912|240|853865|56|2026-01-14 12:06:02|
1680|5000912|240|538843|56|2026-01-14 12:06:02|
3949|5104855|071|53510|56|2026-01-08 15:44:01|
1680|5000912|240|530165|56|2026-01-14 12:06:02|
1680|5087442|240|UMXU257984|22|2026-01-23 11:10:08|
3949|5104869|071|53510|56|2026-01-08 19:15:01|
3129|6000613|240|M2132|56|2026-01-21 16:01:11|
1680|5083929|240|UMXU253535|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU637042|22|2026-01-19 09:16:02|
1680|5035180|800|TAL212|56|2026-01-19 16:02:02|
1680|5092145|240|NS163685|63|2026-01-08 09:11:02|
1680|5092175|240|CWSU260511|60|2026-01-07 10:05:03|
1680|5034296|800|RT3009|56|2026-01-05 15:26:03|
1680|5000912|240|531361|56|2026-01-14 12:06:02|
1680|5000912|240|386|56|2026-01-14 12:06:02|
1680|5035180|800|5323|56|2026-01-19 16:02:02|
3949|5000172|672|06|60|2026-01-07 13:21:01|
1680|5035182|800|16482|56|2026-01-08 15:17:01|
1680|5001378|270|UMXU252086|63|2026-01-08 18:09:02|
1680|5000912|240|230004|56|2026-01-14 12:06:02|
3129|6000603|240|5516|56|2026-01-21 12:03:03|
1680|6024636|240|96619|56|2026-01-26 18:29:01|
1680|5092175|240|SD1787|60|2026-01-07 10:05:03|
1680|5083929|240|UMXU250491|22|2026-01-19 09:16:02|
1680|5035180|800|218|56|2026-01-19 16:02:02|
1680|5036307|240|53041|60|2026-01-08 13:43:02|
1680|5035180|800|UMXU257590|22|2026-01-19 16:02:02|
1680|5087442|240|UMXU258020|22|2026-01-23 11:10:08|
1680|5001378|270|UMXU933829|63|2026-01-08 18:09:02|
1680|5000912|240|532018|56|2026-01-14 12:06:02|
1680|5000912|240|192|56|2026-01-14 12:06:02|
1680|5001378|270|UMXU234597|63|2026-01-08 18:09:02|
3949|5001068|070|UMXU631966|22|2026-01-05 19:55:00|
1680|5000827|240|W86590|56|2026-01-27 11:36:02|
1680|5001378|270|UMXU936661|63|2026-01-08 18:09:02|
1680|5000912|240|175|56|2026-01-14 12:06:02|
3949|5104846|071|53532|56|2026-01-08 15:47:01|
1680|5092173|240|BM122|60|2026-01-05 13:16:02|
1680|5083929|240|EMHU277890|22|2026-01-19 09:16:02|
1680|5000912|240|240283|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU884027|22|2026-01-19 09:16:02|
1680|5035180|800|240738|56|2026-01-19 16:02:02|
3129|6000613|240|251065|56|2026-01-21 16:01:11|
1680|5087442|240|UMXU259984|22|2026-01-23 11:10:08|
1680|5035180|800|E82446|56|2026-01-19 16:02:02|
1680|5000912|240|532210|56|2026-01-14 12:06:02|
1680|5000912|240|129|56|2026-01-14 12:06:02|
1669|5023109|430|MSKU5927906|1|2026-01-02 16:46:00|
1680|5000827|240|53-BE-9S|56|2026-01-27 11:36:02|
1680|5000827|240|AX111|56|2026-01-27 11:36:02|
1680|5083929|240|UMXU936868|22|2026-01-19 09:16:02|
1680|5000912|240|161907|56|2026-01-14 12:06:02|
3129|6000603|240|142|56|2026-01-21 12:03:03|
3949|5104853|071|44798|56|2026-01-07 13:14:03|
1680|5087442|240|UMXU267589|22|2026-01-23 11:10:08|
3129|6000613|240|14790WLA|56|2026-01-21 16:01:11|
1680|5035180|800|007CH|68|2026-01-19 16:02:02|
1680|5035180|800|382|56|2026-01-19 16:02:02|
3129|6000613|240|11048SL|56|2026-01-21 16:01:11|
1680|5083929|240|UMXU636459|22|2026-01-19 09:16:02|
1680|5035180|800|E81841|56|2026-01-19 16:02:02|
1680|5000912|240|161986|56|2026-01-14 12:06:02|
3949|5104821|071|53841|56|2026-01-08 13:26:00|
1680|5001377|270|UMXU237689|63|2026-01-08 18:09:01|
1680|5092029|240|122|60|2026-01-09 16:26:10|
3949|5001068|070|UMXU888238|22|2026-01-05 19:55:00|
1680|5001377|270|UMXU885286|63|2026-01-08 18:09:01|
1680|6024639|240|122|56|2026-01-28 12:35:08|
1680|5087442|240|UMXU259812|22|2026-01-23 11:10:08|
1680|5035180|800|9829|56|2026-01-19 16:02:02|
1680|5092175|240|CWSU260548|60|2026-01-07 10:05:03|
1680|5035180|800|TA1061|56|2026-01-19 16:02:02|
1680|5000912|240|53387|56|2026-01-14 12:06:02|
1680|5000912|240|535136|56|2026-01-14 12:06:02|
3949|5000172|672|02|60|2026-01-07 13:21:01|
1669|5007004|810|UACU3414819|1|2026-01-08 12:23:03|
1680|5035180|800|8801|56|2026-01-19 16:02:02|
1680|5083929|240|UMXU238763|22|2026-01-19 09:16:02|
1680|5035180|800|950146|56|2026-01-19 16:02:02|
1669|5023109|430|MRSU5250288|3|2026-01-02 16:46:00|
1680|5035182|800|7925|56|2026-01-08 15:17:01|
3949|5001068|070|UMXU933441|22|2026-01-05 19:55:00|
1680|5035180|800|534205|56|2026-01-19 16:02:02|
3949|5104882|071|53-1189|56|2026-01-08 15:45:03|
1680|5035180|800|TAL136|68|2026-01-19 16:02:02|
1680|5035180|800|7325506|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU631567|22|2026-01-23 11:10:08|
3949|5001067|070|UMXU931387|22|2026-01-05 18:07:01|
1680|5000912|240|536492|56|2026-01-14 12:06:02|
1680|5000912|240|UMXU898170|22|2026-01-14 12:06:02|
1680|5087442|240|MNLU234591|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU635431|22|2026-01-19 09:16:02|
3129|5026337|240|1718|56|2026-01-14 09:03:03|
1680|5083929|240|UMXU267761|22|2026-01-19 09:16:02|
3949|5104826|071|53876|56|2026-01-08 15:18:01|
1680|5083929|240|UMXU935644|22|2026-01-19 09:16:02|
3949|5005338|160|ONEU2061167|1|2026-01-09 08:40:01|
1680|5035191|800|1402|56|2026-01-08 17:13:00|
1680|5000912|240|534407|56|2026-01-14 12:06:02|
3949|5104826|071|531217|56|2026-01-08 15:18:01|
1680|5092145|240|CR631042|63|2026-01-08 09:11:02|
1680|5035180|800|550014|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU635590|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU935556|22|2026-01-19 09:16:02|
1680|5035180|800|AM5312|56|2026-01-19 16:02:02|
1680|5000912|240|UMXU935618|22|2026-01-14 12:06:02|
1680|5035180|800|V53990|56|2026-01-19 16:02:02|
1680|5083929|240|UMXU254204|22|2026-01-19 09:16:02|
3129|5026337|240|511698|56|2026-01-14 09:03:03|
1669|5023108|430|MIEU3022033|3|2026-01-06 10:08:00|
3949|5104826|071|53425|56|2026-01-08 15:18:01|
1669|5003141|510|DRYU9231718|3|2026-01-07 13:43:01|
1680|5000423|230|531536|56|2026-01-05 16:21:01|
1680|5000422|230|693477|56|2026-01-05 16:21:02|
1680|5083929|240|UMXU934499|22|2026-01-19 09:16:02|
1680|5035180|800|E23128|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU267530|22|2026-01-23 11:10:08|
1680|5035180|800|537218|56|2026-01-19 16:02:02|
1680|5035180|800|UMXU237615|22|2026-01-19 16:02:02|
1680|5083929|240|UMXU933636|22|2026-01-19 09:16:02|
1680|5035180|800|E819167|56|2026-01-19 16:02:02|
1680|5000912|240|032|56|2026-01-14 12:06:02|
3129|6000613|240|TAL130|56|2026-01-21 16:01:11|
1680|5083929|240|MNLU234522|22|2026-01-19 09:16:02|
1680|5000912|240|526079|56|2026-01-14 12:06:02|
1680|5087442|240|SNLU196697|22|2026-01-23 11:10:08|
3949|5104826|071|53860|56|2026-01-08 15:18:01|
1680|5083929|240|UMXU268944|22|2026-01-19 09:16:02|
1669|5007004|810|TCLU2876412|1|2026-01-08 12:23:03|
1680|5000291|230|JS91|60|2026-01-07 13:58:03|
1680|5083929|240|UMXU237262|22|2026-01-19 09:16:02|
3949|5104826|071|531150|56|2026-01-08 15:18:01|
1680|5035180|800|24AG1K.|22|2026-01-19 16:02:02|
1680|5000912|240|40983|56|2026-01-14 12:06:02|
1680|5083929|240|MNLU234640|22|2026-01-19 09:16:02|
3129|6000613|240|LF-5407|56|2026-01-21 16:01:11|
1680|5035180|800|EI857|56|2026-01-19 16:02:02|
1680|5000912|240|1551241|56|2026-01-14 12:06:02|
1680|5092186|240|770|56|2026-01-08 10:01:06|
1680|6011232|240|GTW504276|63|2026-01-12 18:09:09|
1680|5092172|240|T236|56|2026-01-05 13:16:03|
1680|5092145|240|AOK494525|63|2026-01-08 09:11:02|
3949|5104826|071|53471|56|2026-01-08 15:18:01|
1669|5003141|510|CAAU7419111|3|2026-01-07 13:43:01|
3949|5001068|070|UMXU253881|22|2026-01-05 19:55:00|
1669|5022897|430|MRSU4956243|3|2026-01-08 11:20:00|
1669|5003141|510|MSNU9154732|3|2026-01-07 13:43:01|
1680|5000912|240|064|56|2026-01-14 12:06:02|
1680|5000912|240|534538|56|2026-01-14 12:06:02|
1680|5092175|240|SD1671|60|2026-01-07 10:05:03|
1680|5083929|240|UMXU634788|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU931545|22|2026-01-19 09:16:02|
1680|5000912|240|180865|56|2026-01-14 12:06:02|
1680|6011222|240|CNA712472|63|2026-01-09 19:07:05|
1680|5083929|240|UMXU930518|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU636845|22|2026-01-23 11:10:08|
1680|5035180|800|53599|56|2026-01-19 16:02:02|
1680|5083929|240|UMXU248212|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU936528|22|2026-01-14 12:06:02|
1680|5083929|240|UMXU932450|22|2026-01-19 09:16:02|
1680|5092190|240|770|56|2026-01-09 12:43:04|
1680|5000912|240|950298|56|2026-01-14 12:06:02|
3949|5104850|071|T1318|56|2026-01-09 14:08:01|
1680|5000912|240|UMXU930388|22|2026-01-14 12:06:02|
3949|5001068|070|UMXU235736|22|2026-01-05 19:55:00|
3129|5026337|240|5453|56|2026-01-14 09:03:03|
1680|5000932|240|E81607|56|2026-01-05 17:10:02|
1680|5083929|240|UMXU897758|22|2026-01-19 09:16:02|
1680|5000912|240|240738|56|2026-01-14 12:06:02|
1680|5035180|800|471|56|2026-01-19 16:02:02|
3949|5001070|071|53768|56|2026-01-05 17:30:07|
1680|5083929|240|MNLU234719|22|2026-01-19 09:16:02|
1680|5035180|800|534529|56|2026-01-19 16:02:02|
1680|5035180|800|E822044|56|2026-01-19 16:02:02|
1680|5000912|240|537435|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU931234|22|2026-01-19 09:16:02|
3949|5001068|070|UMXU632684|22|2026-01-05 19:55:00|
3949|5001068|070|UMXU888406|22|2026-01-05 19:55:00|
1680|5035180|800|251497|56|2026-01-19 16:02:02|
1680|5000912|240|535214|56|2026-01-14 12:06:02|
1680|5035180|800|H09164|56|2026-01-19 16:02:02|
1680|5035180|800|53368|56|2026-01-19 16:02:02|
1680|5083929|240|MNLU234789|22|2026-01-19 09:16:02|
1680|5035180|800|53BE6E|68|2026-01-19 16:02:02|
1680|5000912|240|449|56|2026-01-14 12:06:02|
1680|5035180|800|289|56|2026-01-19 16:02:02|
3949|5001070|071|5302|56|2026-01-05 17:30:07|
1680|5087442|240|SNLU223971|22|2026-01-23 11:10:08|
1680|5035180|800|853891|56|2026-01-19 16:02:02|
1680|5035180|800|15AY6B|68|2026-01-19 16:02:02|
1680|5000912|240|534169|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU898894|22|2026-01-19 09:16:02|
1680|5000912|240|553482|56|2026-01-14 12:06:02|
1680|5087442|240|UMXU930957|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU896912|22|2026-01-19 09:16:02|
1680|5000912|240|532231|56|2026-01-14 12:06:02|
1680|5035180|800|M2132|56|2026-01-19 16:02:02|
3129|5026337|240|710981|56|2026-01-14 09:03:03|
1680|5083929|240|UMXU630859|22|2026-01-19 09:16:02|
1680|5087442|240|MNLU234712|22|2026-01-23 11:10:08|
1680|5000952|240|F1629|56|2026-01-09 17:43:16|
1680|5000912|240|53139|56|2026-01-14 12:06:02|
1680|5035180|800|11942WLA|68|2026-01-19 16:02:02|
1680|5083929|240|UMXU267810|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU253417|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU233430|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU939136|22|2026-01-14 12:06:02|
1680|5000912|240|950116|56|2026-01-14 12:06:02|
1680|5000912|240|537278|56|2026-01-14 12:06:02|
1680|5087442|240|UMXU897758|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU238547|22|2026-01-19 09:16:02|
1680|5000912|240|532035|56|2026-01-14 12:06:02|
1680|5083929|240|MNLU234888|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU882792|22|2026-01-19 09:16:02|
1680|5035195|800|53500|56|2026-01-05 16:08:00|
3949|5001067|070|UMXU234489|22|2026-01-05 18:07:01|
1680|5000912|240|532030|56|2026-01-14 12:06:02|
1680|5036308|240|F586|60|2026-01-02 16:20:09|
1680|5035180|800|UMXU932760|22|2026-01-19 16:02:02|
1680|5083929|240|UMXU266808|22|2026-01-19 09:16:02|
